	"X8294_w_01.isoforms.results"	"X8295_w_01.isoforms.results"	"X8296_w_01.isoforms.results"	"X8297_nos_01.isoforms.results"	"X8298_nos_01.isoforms.results"	"X8299_nos_01.isoforms.results"	"X8300_w_23.isoforms.results"	"X8301_w_23.isoforms.results"	"X8302_w_23.isoforms.results"	"X8303_nos_23.isoforms.results"	"X8304_nos_23.isoforms.results"	"X8305_nos_23.isoforms.results"
"FBtr0302734"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302735"	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0305063"	0.00	0.12	0.13	0.48	0.34	0.81	0.95	1.20	1.51	1.88	2.09	1.89
"FBtr0302766"	8.74	7.45	8.62	8.80	6.68	7.43	8.41	7.19	5.13	9.79	5.90	6.85
"FBtr0302767"	14.91	21.47	9.43	12.81	14.36	14.27	9.87	10.15	6.20	10.65	10.44	9.15
"FBtr0302768"	45.12	38.77	42.88	44.17	43.60	47.18	57.38	59.45	53.83	63.91	57.36	66.31
"FBtr0302769"	0.00	0.16	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302770"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302771"	0.00	0.00	0.00	0.80	0.00	0.25	0.22	0.00	0.00	0.00	0.35	0.49
"FBtr0302772"	0.00	0.00	0.00	0.00	0.59	0.00	0.83	1.18	1.65	0.97	0.78	0.87
"FBtr0302773"	0.00	0.00	0.00	0.00	0.00	0.42	1.55	0.17	2.50	0.00	3.00	0.00
"FBtr0336697"	1.91	1.94	1.42	1.55	3.34	2.87	1.03	1.25	1.61	1.16	2.43	2.26
"FBtr0344190"	0.48	0.00	0.26	0.00	0.43	0.51	0.08	0.00	0.00	0.88	0.00	0.00
"FBtr0345077"	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.60	0.25	0.00	0.36	0.05
"FBtr0345078"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.78	0.00	0.00	0.74
"FBtr0345079"	0.00	0.28	0.00	0.00	0.03	0.00	0.00	0.07	0.00	0.00	0.00	0.00
"FBtr0302776"	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.70
"FBtr0302777"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302778"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.25	0.00	0.00
"FBtr0302779"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00
"FBtr0302780"	0.00	0.00	0.00	0.20	0.00	0.00	0.26	0.20	0.00	0.17	0.00	0.00
"FBtr0302781"	0.00	0.00	0.56	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302782"	0.24	0.20	0.61	0.00	0.00	0.31	0.00	0.00	0.35	0.59	0.78	1.14
"FBtr0302783"	0.56	0.00	0.45	0.24	0.00	0.56	1.01	0.77	0.87	0.52	0.24	0.00
"FBtr0302784"	0.00	0.00	0.56	0.00	0.00	1.02	0.37	0.00	0.63	0.75	0.65	0.00
"FBtr0302785"	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.05
"FBtr0302786"	0.05	0.02	0.09	0.02	0.03	0.05	0.10	0.10	0.08	0.08	0.05	0.07
"FBtr0302787"	0.00	0.00	0.04	0.03	0.00	0.03	0.00	0.00	0.00	0.03	0.00	0.00
"FBtr0306704"	0.00	0.65	0.00	0.64	0.00	1.07	0.19	0.00	0.33	0.44	0.30	0.69
"FBtr0332703"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0346965"	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.29	0.00
"FBtr0302802"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302803"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0343681"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302833"	13.44	8.33	8.08	2.01	2.31	9.75	4.86	3.37	6.19	7.69	6.10	7.73
"FBtr0302834"	31.10	20.82	19.07	31.66	24.30	32.17	8.28	8.58	8.01	12.42	12.10	12.14
"FBtr0302835"	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00
"FBtr0302836"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.91	0.00
"FBtr0302837"	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0340629"	0.92	0.00	0.00	2.57	1.97	4.37	1.91	1.22	3.10	3.36	4.46	2.93
"FBtr0340630"	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.11	0.00	0.00	0.00	0.12
"FBtr0340631"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0340632"	8.46	6.36	8.45	11.86	5.80	3.17	0.76	2.13	0.16	0.00	0.47	0.00
"FBtr0302857"	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
"FBtr0302859"	33.01	32.48	26.73	36.43	29.15	38.77	13.34	7.43	9.27	14.59	13.38	13.91
"FBtr0302860"	65.41	54.63	62.91	45.67	19.91	26.53	83.65	62.20	47.58	45.36	25.72	58.36
"FBtr0302861"	0.01	1.04	0.00	6.03	25.00	12.22	0.03	18.03	31.95	12.20	29.82	6.03
"FBtr0302862"	0.31	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302863"	20.55	13.21	17.33	24.26	19.64	26.85	21.88	13.16	12.59	22.30	13.07	17.38
"FBtr0302864"	20.58	17.32	10.96	25.07	17.51	23.67	13.82	12.04	10.42	14.62	14.26	14.84
"FBtr0307901"	5.03	4.04	0.00	5.56	0.83	0.00	2.75	0.54	0.88	1.09	1.06	0.00
"FBtr0307902"	11.38	9.58	6.32	11.86	7.79	10.88	3.16	4.42	3.81	3.80	5.47	5.62
"FBtr0307903"	18.05	18.48	23.74	14.47	24.21	13.99	14.73	14.79	15.51	21.73	22.25	20.05
"FBtr0336667"	10.48	10.06	10.84	11.55	10.93	12.81	18.34	18.99	19.98	17.12	15.34	21.94
"FBtr0332721"	18.35	12.48	17.57	15.93	13.89	16.66	16.07	14.32	11.69	16.64	15.03	17.99
"FBtr0332722"	0.00	0.00	0.12	0.09	0.12	0.06	0.22	0.16	0.21	0.00	0.00	0.12
"FBtr0346077"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00
"FBtr0084847"	0.21	0.64	2.11	0.04	0.07	0.11	0.15	0.49	0.40	0.24	0.11	0.10
"FBtr0302889"	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0347025"	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.09	0.03	0.00	0.00	0.00
"FBtr0302888"	0.00	0.00	0.00	0.00	0.10	0.00	0.10	0.41	0.40	0.18	0.35	0.00
"FBtr0310548"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.21	0.00	0.00
"FBtr0302892"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302893"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302894"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302896"	1.35	2.37	1.46	0.76	1.57	0.81	1.81	1.00	1.43	1.48	0.79	1.60
"FBtr0334011"	0.95	0.79	0.98	0.41	0.23	0.49	1.11	0.61	0.59	0.21	0.33	0.24
"FBtr0344486"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0344487"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302904"	0.21	0.00	0.13	0.00	0.00	0.22	0.23	0.31	0.19	0.11	0.41	0.49
"FBtr0302918"	0.00	0.04	0.00	0.07	0.02	0.03	0.09	0.05	0.09	0.08	0.06	0.06
"FBtr0302919"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15
"FBtr0339349"	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.07	0.00	0.07	0.00	0.00
"FBtr0339350"	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.07	0.00
"FBtr0071135"	2568.70	2550.03	2496.56	3113.40	3072.43	3060.47	3645.85	3675.19	3704.23	3885.76	3886.48	3905.02
"FBtr0071136"	6.26	3.90	6.87	5.03	6.47	5.36	4.57	8.26	7.31	8.00	6.40	8.97
"FBtr0071935"	2737.70	2869.37	2960.24	3034.63	3259.67	3108.31	3831.22	3908.43	4042.49	3844.29	3915.74	3849.60
"FBtr0081089"	3925.41	4236.51	4257.49	4540.54	4611.19	4257.60	5715.89	5750.90	6175.78	5375.34	5523.02	5430.79
"FBtr0081090"	40.67	45.58	47.38	62.17	55.37	49.41	76.31	72.51	73.80	67.77	70.68	70.97
"FBtr0081091"	44.79	51.49	48.62	19.44	28.49	27.47	67.07	69.67	66.34	39.04	39.74	39.97
"FBtr0331455"	0.88	0.94	1.32	0.00	0.00	0.00	1.79	2.62	1.92	0.00	0.00	0.22
"FBtr0346591"	0.91	1.61	2.26	0.50	0.60	0.20	1.43	2.52	2.07	0.88	0.30	0.74
"FBtr0082136"	3650.90	4116.23	4160.83	3846.44	4182.31	4037.93	5321.04	5752.87	5808.00	5155.66	5360.67	5363.96
"FBtr0334681"	115.79	140.59	165.68	120.55	159.10	145.72	177.06	190.73	196.91	180.53	201.96	203.13
"FBtr0072924"	2701.71	2670.03	2540.15	2935.40	2971.37	2826.67	3759.27	3732.72	3858.34	3289.38	3285.35	3290.43
"FBtr0072925"	3.84	2.24	2.36	5.27	2.99	5.25	3.38	5.98	5.27	2.82	6.02	3.75
"FBtr0079016"	2635.52	2809.54	2916.61	2851.56	3006.07	2765.12	3490.70	3744.19	3859.87	3465.96	3722.77	3431.10
"FBtr0079017"	59.49	53.60	42.19	54.48	48.06	49.21	13.69	16.01	15.23	22.04	23.19	23.85
"FBtr0302570"	80.75	92.71	111.35	81.76	115.63	90.01	117.65	111.03	138.68	105.93	130.62	99.81
"FBtr0074300"	212.69	174.57	150.54	208.30	195.31	180.95	90.55	90.25	68.46	121.18	114.91	109.96
"FBtr0343016"	53.93	60.94	63.24	49.81	54.29	67.63	38.46	37.45	44.50	52.68	45.49	49.20
"FBtr0302921"	13.76	9.69	9.54	11.27	9.51	12.22	14.11	10.57	9.14	13.07	9.73	13.04
"FBtr0302922"	0.06	0.00	0.00	0.17	0.16	0.07	0.04	0.00	0.00	0.00	0.18	0.43
"FBtr0302923"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00
"FBtr0332922"	0.00	0.00	0.21	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0332923"	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.11	0.00	0.00
"FBtr0332924"	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00
"FBtr0345481"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
"FBtr0345482"	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0345483"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
"FBtr0302924"	0.00	0.02	0.20	0.03	0.03	0.02	0.05	0.00	0.07	0.10	0.12	0.09
"FBtr0302925"	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.04	0.00	0.05	0.00
"FBtr0302953"	0.00	0.24	0.00	0.00	0.00	0.00	0.25	0.22	1.03	0.00	0.00	0.00
"FBtr0302954"	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00
"FBtr0302955"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0345909"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0071402"	5.00	0.99	9.54	2.38	0.66	1.06	0.45	0.39	0.23	1.34	0.29	1.24
"FBtr0302722"	2.58	0.92	2.96	0.68	0.45	0.46	1.00	0.33	0.32	0.60	0.19	0.58
"FBtr0302723"	51.27	28.84	25.91	49.25	27.48	40.50	48.24	36.81	31.35	45.18	38.78	47.00
"FBtr0333521"	1.17	0.88	0.61	6.15	8.96	12.95	2.03	0.00	1.37	4.50	1.90	6.57
"FBtr0089680"	27.10	30.88	27.35	36.83	34.76	39.01	18.78	18.05	13.93	11.09	21.01	14.03
"FBtr0089682"	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	3.73	8.81	0.00	0.00
"FBtr0301180"	46.76	22.72	32.92	22.45	12.40	19.78	15.13	11.00	9.48	6.24	5.14	7.61
"FBtr0301181"	2.10	0.00	1.69	1.01	0.86	2.45	5.68	4.73	2.18	3.00	2.11	6.19
"FBtr0306388"	0.00	0.17	0.00	0.00	0.20	0.00	0.50	0.14	0.27	0.32	0.00	0.71
"FBtr0306389"	10.59	6.52	6.86	8.84	6.18	8.85	4.68	1.99	2.73	2.64	1.69	1.59
"FBtr0306390"	3.22	1.41	1.00	1.87	1.96	0.83	0.00	0.24	0.75	1.14	0.77	0.74
"FBtr0302971"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.10
"FBtr0302972"	0.22	0.00	0.55	0.00	0.00	0.00	0.00	0.57	0.24	0.16	0.00	0.32
"FBtr0302973"	0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.56	0.28
"FBtr0302974"	5.23	9.09	6.59	0.84	0.84	0.56	0.53	0.72	1.07	0.28	0.00	0.00
"FBtr0302975"	0.07	0.00	0.00	0.24	0.00	0.66	0.32	0.00	0.53	0.00	0.00	0.00
"FBtr0302976"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302977"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302978"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.15	0.00	0.00	0.00
"FBtr0302979"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339707"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0344191"	0.00	0.29	0.00	0.00	0.00	0.00	0.17	0.33	0.15	0.00	0.00	0.00
"FBtr0302991"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0343646"	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00
"FBtr0302995"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0340258"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00
"FBtr0302996"	0.00	0.27	1.24	0.00	0.00	0.00	0.29	1.52	0.47	0.00	0.00	0.24
"FBtr0347197"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302998"	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.00
"FBtr0302999"	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.37	0.34	0.00	0.29	0.00
"FBtr0303001"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00
"FBtr0344638"	0.09	0.18	0.00	0.00	0.00	0.09	0.87	0.76	1.81	0.09	0.20	0.25
"FBtr0303008"	0.00	0.00	0.00	0.20	0.00	0.00	0.17	0.00	0.00	0.00	0.23	0.14
"FBtr0309069"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.08	0.09	0.00
"FBtr0303009"	0.00	0.00	0.00	28.34	0.00	14.33	0.24	0.00	0.00	9.69	0.00	0.00
"FBtr0303010"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303013"	1.12	0.00	0.00	1.54	0.00	0.00	0.00	0.49	0.49	0.00	0.00	1.50
"FBtr0303014"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303015"	0.00	0.00	0.00	0.17	0.17	0.11	0.13	0.11	0.36	0.29	0.40	0.26
"FBtr0303017"	0.44	0.56	0.00	2.79	0.88	1.85	1.31	2.24	2.42	1.94	1.19	2.64
"FBtr0334545"	60.00	42.54	42.19	51.31	51.48	61.17	103.00	88.91	96.95	82.48	81.39	93.19
"FBtr0345075"	1.65	0.70	1.97	0.51	1.23	1.09	2.01	1.77	2.84	2.03	2.68	2.23
"FBtr0345076"	0.36	0.29	0.33	0.43	0.72	0.86	2.00	2.02	2.53	2.08	2.28	2.13
"FBtr0077762"	41.84	32.26	40.47	25.48	29.64	35.24	45.90	34.08	26.67	37.84	31.99	46.35
"FBtr0077763"	16.85	7.68	6.82	26.17	14.24	16.98	16.73	17.92	15.73	24.10	19.79	13.72
"FBtr0330665"	1.24	0.72	0.88	2.11	3.12	3.08	1.31	1.34	0.85	4.61	3.45	5.48
"FBtr0330666"	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0089913"	0.38	0.00	0.00	0.53	0.77	1.77	3.50	5.85	3.57	2.21	4.02	5.75
"FBtr0343619"	0.81	0.81	0.80	0.54	1.56	1.81	7.56	7.70	11.81	8.16	8.29	10.30
"FBtr0089771"	0.00	0.00	0.00	0.00	0.15	2.87	0.00	0.00	0.00	0.00	0.26	0.00
"FBtr0089772"	0.53	0.00	0.24	0.00	0.38	0.00	4.40	5.92	6.96	3.91	4.78	4.58
"FBtr0304905"	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.64	0.40	0.00	1.51	1.36
"FBtr0337038"	0.00	0.00	0.00	0.00	0.00	0.00	0.79	0.57	0.25	0.73	0.00	0.00
"FBtr0337039"	0.32	0.71	0.31	1.11	1.18	0.06	2.04	0.41	1.89	2.06	1.05	1.35
"FBtr0304927"	2.67	2.14	2.81	1.28	0.06	0.00	1.55	1.61	0.00	2.52	0.00	1.47
"FBtr0304928"	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00
"FBtr0304929"	6.21	3.41	6.13	5.83	2.17	3.83	3.52	3.02	1.98	3.17	2.50	4.80
"FBtr0304930"	1.42	1.36	0.00	1.37	3.99	4.55	0.98	0.07	1.07	0.59	2.56	0.21
"FBtr0340172"	0.19	0.00	0.00	0.00	0.10	0.18	0.00	0.00	0.10	0.27	0.17	0.00
"FBtr0340173"	0.00	0.00	0.00	0.62	0.00	0.38	0.00	0.00	0.00	0.07	0.00	0.00
"FBtr0087867"	0.00	0.15	0.34	0.00	0.00	0.91	1.54	0.39	0.96	0.81	0.59	1.62
"FBtr0087868"	0.10	0.00	0.30	0.77	0.00	0.48	0.23	0.53	0.69	1.51	0.71	0.29
"FBtr0087869"	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	1.89
"FBtr0087870"	0.00	0.47	0.90	0.24	1.04	2.22	0.00	0.53	1.27	2.65	2.41	1.64
"FBtr0302151"	0.36	0.00	0.00	0.00	0.00	0.00	0.99	1.12	0.40	0.00	0.00	0.71
"FBtr0339740"	0.00	0.00	0.06	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.23	0.70
"FBtr0339741"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.10	0.00	0.00
"FBtr0339742"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302980"	11.67	8.19	9.46	8.16	7.74	11.04	17.19	13.04	11.51	12.59	11.05	11.03
"FBtr0302981"	1.11	1.72	3.47	2.77	3.37	2.56	4.95	3.85	2.67	2.87	3.29	3.96
"FBtr0302982"	21.09	22.72	18.75	19.95	16.16	16.78	20.68	24.79	26.11	20.66	22.38	22.00
"FBtr0344221"	1.85	1.33	1.95	0.38	1.42	4.26	2.51	1.90	2.41	2.24	2.39	3.12
"FBtr0077239"	0.19	0.20	0.80	0.00	0.00	0.15	0.51	0.74	1.00	0.02	0.09	0.05
"FBtr0303074"	17.11	15.95	16.34	14.45	13.11	13.09	11.76	8.48	7.99	9.02	9.05	10.10
"FBtr0303075"	17.11	15.95	16.34	14.45	13.11	13.09	11.76	8.48	7.99	9.02	9.05	10.10
"FBtr0303076"	0.88	1.45	6.01	0.00	0.00	0.92	1.15	3.19	3.30	0.18	0.00	0.32
"FBtr0303077"	0.33	0.34	2.50	0.21	0.00	0.34	0.35	1.40	1.02	0.16	0.12	0.15
"FBtr0303078"	0.01	0.01	0.02	0.03	0.09	0.06	0.03	0.06	0.02	0.16	0.14	0.21
"FBtr0303084"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303085"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303086"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303079"	0.01	0.01	0.02	0.03	0.09	0.06	0.03	0.06	0.02	0.16	0.14	0.21
"FBtr0303080"	2.80	1.66	2.18	2.79	1.05	1.84	0.79	0.54	0.35	1.08	0.30	0.67
"FBtr0303081"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303082"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.07	0.00	0.00
"FBtr0303083"	0.55	0.94	0.47	0.35	0.67	0.32	0.23	0.01	0.06	0.06	0.07	0.00
"FBtr0305946"	12.27	7.90	9.49	7.06	4.87	7.06	2.95	1.95	0.87	3.47	2.15	2.27
"FBtr0329869"	0.55	0.94	0.47	0.35	0.67	0.32	0.23	0.01	0.06	0.06	0.07	0.00
"FBtr0329872"	0.50	0.53	0.88	0.78	0.76	0.67	0.00	0.00	0.20	0.61	0.03	0.27
"FBtr0329938"	0.68	0.92	0.51	1.03	1.57	1.70	0.60	0.47	0.19	0.77	1.26	0.51
"FBtr0330616"	0.55	0.94	0.47	0.35	0.67	0.32	0.23	0.01	0.06	0.06	0.07	0.00
"FBtr0333241"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0340530"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00
"FBtr0303196"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0343094"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303198"	0.23	0.17	0.30	0.00	0.00	0.00	0.00	0.10	0.09	0.00	0.05	0.00
"FBtr0303199"	0.16	0.00	0.00	0.18	0.08	0.12	0.10	0.00	0.00	0.00	0.00	0.21
"FBtr0310308"	0.00	0.11	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0331765"	0.22	0.32	0.55	0.19	0.05	0.53	0.49	0.41	0.41	0.33	0.19	0.14
"FBtr0303201"	0.00	0.00	0.03	0.00	0.05	0.00	0.06	0.06	0.00	0.13	0.00	0.00
"FBtr0303202"	0.00	0.00	0.07	0.00	0.00	0.02	0.05	0.00	0.10	0.00	0.17	0.17
"FBtr0344522"	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.03
"FBtr0303203"	0.00	0.00	0.00	0.03	0.00	0.11	0.37	0.59	0.61	0.33	0.34	0.45
"FBtr0303209"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303211"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303212"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303215"	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.10	0.00	0.00	0.08	0.00
"FBtr0071460"	10.51	4.52	5.63	3.51	2.25	2.99	3.88	2.74	1.28	3.13	1.98	3.38
"FBtr0071461"	41.24	17.24	26.24	26.38	12.69	21.17	16.59	9.82	10.51	15.29	8.10	15.81
"FBtr0307488"	1.92	0.92	0.73	4.50	0.51	3.24	2.96	0.87	2.36	0.88	1.31	2.22
"FBtr0332953"	38.20	26.98	22.76	47.84	37.03	52.82	24.47	19.33	18.90	38.56	31.27	36.86
"FBtr0082547"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0082548"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0075541"	24.36	25.93	30.50	28.95	33.56	30.87	15.78	12.22	10.85	23.18	22.75	23.25
"FBtr0075542"	101.01	107.93	106.08	59.60	60.58	64.64	116.11	112.17	94.88	72.07	63.59	73.39
"FBtr0075543"	1.78	2.51	2.78	3.06	2.91	2.72	0.49	0.11	0.21	1.04	0.76	0.33
"FBtr0290136"	0.00	0.06	0.03	0.11	0.00	0.21	0.16	0.11	0.05	0.35	0.24	0.32
"FBtr0072058"	97.97	83.03	84.36	80.99	69.62	82.73	48.35	41.70	39.30	58.30	47.47	47.98
"FBtr0081403"	58.44	48.58	46.33	46.13	38.16	46.68	13.04	8.26	6.02	20.34	14.67	14.37
"FBtr0303111"	0.00	0.00	0.00	0.00	0.01	0.20	0.14	0.19	0.06	0.11	0.13	0.36
"FBtr0303112"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303113"	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13
"FBtr0303114"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00
"FBtr0303115"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303117"	0.11	0.04	0.11	0.11	0.00	0.35	0.25	0.09	0.20	0.40	0.16	0.03
"FBtr0303118"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303119"	0.00	0.00	0.12	0.30	0.00	0.12	0.00	0.00	0.00	0.18	0.15	0.54
"FBtr0303120"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.24
"FBtr0303121"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0303122"	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00
